EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
392,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,100,28.038,-1.235962574688295,0.004424745058012905,0.8509472319078344
393,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,150,52.144,-1.3658606078941307,0.004164926224456709,0.8598101687416622
394,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,200,80.244,-1.192570812577506,0.05452309313348003,0.7509616546830715
395,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,250,85.516,-0.6656407459265665,0.1540467674619109,0.5633716720324324
396,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,300,88.154,-0.16413358749939658,0.2431368394138223,0.4621345831275777
397,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,350,84.094,0.16549234218416742,0.23442051503645753,0.5044099823470598
398,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,400,83.038,0.2649495406839558,0.22715685110374884,0.5270046456364746
399,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,450,74.672,0.3015996119728109,0.21788959444860734,0.5545445549727724
400,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,1,16,16,500,81.682,0.3210702429734577,0.2282743394454511,0.5742670292097785
401,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,50,42.308,-0.7725058183789522,0.0007860650510203951,0.09454838651396558
402,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,100,69.308,-1.232755020410974,0.0008260780304514075,0.30710101006464163
403,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,150,95.29,-1.3040133627889428,0.026251571291253682,0.38840340216045327
404,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,200,106.168,-0.7582272482160509,0.18453482129158935,0.2564331543512276
405,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,250,95.536,-0.11653956547303583,0.27842784979438295,0.05525666660781629
406,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,300,85.558,0.205457053594727,0.22957520066624632,0.027012874017623978
407,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,350,77.472,0.36251461814992725,0.15671242715889264,0.019301400706224745
408,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,400,72.982,0.40389068863690103,0.11811860686322308,0.02816408879252979
409,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,450,67.276,0.41776765395099186,0.09502749397356385,0.02052596386685743
410,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,0,0,500,61.908,0.4086336047460402,0.06680686072374152,0.00838255936996769
411,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,50,5.024,-0.5205619277989043,0.2665946570718786,0.5174666666666693
412,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,100,20.866,-0.9826510145520392,0.21041876855597444,0.1411667991978295
413,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,150,38.0,-1.2414492276949567,0.12813450116086242,0.034740288389436436
414,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,200,46.696,-1.2977690624821874,0.07053096528998529,0.06241167613163445
415,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,250,56.646,-0.7835737918895226,0.18288755192592734,0.06978988603434169
416,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,300,50.924,-0.21941323840478955,0.2858022894731589,0.06990973927362357
417,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,350,48.984,0.02551732009279279,0.28626757035955624,0.11893985743731636
418,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,400,42.226,0.1160841386868228,0.2567868872060495,0.11213168030134381
419,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,450,44.522,0.13992986688700723,0.23512090768369912,0.09592523046033101
420,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.02,16,16,500,46.784,0.25283838110458695,0.15382044894104502,0.023192710700603972
421,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,50,42.732,-0.7363285345264482,0.003931345915217953,0.6981037756305821
422,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,100,79.404,-1.1496327939770663,0.002123373272674495,0.7790152572428394
423,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,150,111.262,-1.2940546123335055,0.037863903150066075,0.6411460832250419
424,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,200,120.836,-0.615111325976797,0.20894597827619504,0.3137399995580467
425,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,250,116.168,-0.12468905499730336,0.3022427111890131,0.06854819208026472
426,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,300,107.002,0.13240757856732885,0.2661529434297114,0.06489065554480458
427,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,350,101.268,0.26293343603138486,0.20755890810637417,0.06868478364619753
428,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,400,96.734,0.33558694545836715,0.1646904196666575,0.0761749018084669
429,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,450,95.232,0.36710129441996914,0.14179506239277095,0.08748416325222237
430,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,0,0,500,90.35,0.35628728322550673,0.10764871650043564,0.11959105277472981
431,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,50,3.52,-0.4761680173501367,0.26674943904369386,0.5262987902444092
432,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,100,21.104,-0.9971976790352907,0.21187121170996437,0.1522211280090618
433,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,150,36.302,-1.343333025020823,0.04754778401272689,0.23183357376667735
434,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,200,49.182,-1.2543032704303014,0.06262305680688596,0.3986142719222484
435,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,250,56.58,-0.8193426445209061,0.16745656216137472,0.24321096031079395
436,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,300,53.792,-0.28014042358058155,0.2692028044457027,0.14407697300725286
437,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,350,54.502,0.0051924634337646375,0.2716644695691207,0.14558953858523538
438,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,400,48.088,0.09186414549170369,0.2393611587753949,0.16758360889452084
439,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,450,46.154,0.14546861211323153,0.2154621833866149,0.226930547348839
440,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.25,16,16,500,47.326,0.25886799863815596,0.15380738242990133,0.2163254445758338
441,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,50,36.366,-0.7616203684966173,0.006646203370173568,0.7750336739501005
442,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,100,79.274,-1.197547469409528,0.002626979811869062,0.8340521629808545
443,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,150,113.264,-1.2686637398380967,0.04492268164933911,0.7233186412905571
444,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,200,126.844,-0.6994840587927715,0.21954397241237458,0.3602550860810504
445,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,250,123.812,-0.1791853184779826,0.316610067210603,0.1546713015471684
446,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,300,116.206,-0.00291028738457398,0.3122505155681248,0.16148648831518647
447,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,350,112.784,0.20704352264148967,0.2572751003260839,0.18938201489904447
448,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,400,107.742,0.31928247641985213,0.21414389563905473,0.22098755826879987
449,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,450,102.854,0.34139123070004507,0.18911357506559792,0.24581486233995087
450,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,0,0,500,97.846,0.3416793007670925,0.16610504362244513,0.3130170949890257
451,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,50,4.306,-0.5121848694948152,0.25720147743217525,0.509249021710753
452,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,100,19.416,-1.0189848747749197,0.09335841487892711,0.3509070569211349
453,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,150,36.474,-1.4050421172470104,0.007136085332393163,0.7372510566951924
454,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,200,43.308,-1.3729697829058707,0.03827257133282444,0.650419022296717
455,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,250,53.726,-0.8953154297426221,0.1404448211050671,0.39915058521797525
456,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,300,48.374,-0.37901234287750124,0.2398551669183961,0.2624583328950708
457,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,350,51.552,-0.0002331059746771339,0.23191743481235622,0.2621195720400876
458,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,400,45.364,0.12057688878416765,0.2145402421234473,0.30060352018385866
459,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,450,48.908,0.18478823633715516,0.19962497051869965,0.375623926799613
460,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.5,16,16,500,48.272,0.25524671741971167,0.1744993350039089,0.4090987458392598
461,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,50,34.006,-0.7394768363617831,0.009016724748125458,0.8013414244314456
462,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,100,74.346,-1.2227193258867979,0.0026110898829625443,0.8530082667311898
463,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,150,100.108,-1.283180036602505,0.02756625130297054,0.7895708678599651
464,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,200,121.596,-0.805319672287023,0.20643642726757838,0.44596939217484755
465,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,250,115.4,-0.37409142407520385,0.3161087650308262,0.24623556369143748
466,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,300,108.864,-0.09198848941859948,0.33096927718609265,0.27041595284247755
467,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,350,100.856,0.17038425385472664,0.2686600209918795,0.3212742465720297
468,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,400,99.988,0.28708754312966456,0.23446896228512215,0.3670059522067012
469,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,450,94.876,0.32430570971705175,0.21548323271322947,0.4237389612781216
470,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,0,0,500,97.434,0.31118770254271955,0.21507277556120638,0.47165732721432724
471,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,50,6.516,-0.5010587781229799,0.21656823268597256,0.45142981240449837
472,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,100,19.446,-1.2141723781944904,0.005035185728879653,0.8260891746126543
473,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,150,27.086,-1.419693106335674,0.0027833742985679155,0.8483518181451581
474,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,200,41.716,-1.3909927715051962,0.027085181105353396,0.7662463408708637
475,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,250,46.64,-1.0037083780721419,0.10871770917937443,0.5534843481021683
476,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,300,45.998,-0.4067711988038841,0.2164768473983765,0.3901442754868133
477,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,350,48.02,0.009049113094797539,0.21070344731066615,0.4042441882868128
478,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,400,42.814,0.18082952881317296,0.18905479419628862,0.4612680129727632
479,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,450,45.47,0.22528040541848757,0.1925326253242452,0.501407598404899
480,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,0.75,16,16,500,46.39,0.27172989853674007,0.1778845275360917,0.5364380679072086
481,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,50,27.444,-0.6925234372548549,0.01154596420976752,0.8181099806170296
482,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,100,62.802,-1.2252971990940842,0.002951590766846741,0.863969324916942
483,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,150,89.702,-1.3486888009462332,0.016778650253867388,0.8367455870305545
484,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,200,103.592,-1.0089743761335799,0.14852629244432078,0.5894897956973862
485,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,250,104.314,-0.4455057654390579,0.29876845234097504,0.3435357378787507
486,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,300,95.416,-0.1569723096633724,0.33737321499152517,0.36025667718139526
487,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,350,88.878,0.17561749292727077,0.27146990080709865,0.43863291413966865
488,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,400,85.234,0.28399774858573734,0.23902302440094816,0.49570319443644456
489,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,450,84.094,0.34879896661729676,0.215465657186019,0.541439200673823
490,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,0,0,500,83.79,0.34187882381311013,0.2208974612588295,0.5980384353802435
491,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,50,1.48,-0.6170325835957265,0.07793413112149901,0.6169086162570677
492,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,100,15.21,-1.1871042098176896,0.004322034680472601,0.8523521978273585
493,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,150,26.682,-1.4652984297523757,0.002233205323756245,0.8682071145441677
