EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
59,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.16,0.5,0,0,500,41.766,0.30492074442297,0.1341213654897762,0.46244634587651035
60,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.16,0.625,0,0,500,39.972,0.2988685315459552,0.1519392297746333,0.5514774814526754
61,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.16,0.75,0,0,500,35.65,0.300349501628525,0.15473155280294976,0.6189095604282039
62,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.16,0.875,0,0,500,32.208,0.32649930798784327,0.1538277075079128,0.6801180277018809
63,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.16,1,0,0,500,30.14,0.34190615783020645,0.1428472014484126,0.7109294965366018
64,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.02,0,0,500,15.038,0.3783287596203907,0.04821197718802839,0.01143313317348985
65,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.125,0,0,500,21.146,0.35057408982005034,0.05887471685569769,0.10387018410842933
66,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.25,0,0,500,23.092,0.33652603197784364,0.07326008858193817,0.2537590903968159
67,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.375,0,0,500,25.88,0.3176039586913574,0.09932468791066372,0.4036656202930811
68,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.5,0,0,500,22.706,0.2728095862307529,0.12554633651173916,0.5097370978172333
69,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.625,0,0,500,20.55,0.3096149676612568,0.1351021035591679,0.6005983574265656
70,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.75,0,0,500,19.8,0.3103455279436466,0.1380654739155921,0.6718088452413643
71,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,0.875,0,0,500,16.174,0.33096770632020894,0.1328442310188979,0.7093742177334742
72,10,500,<function betadist_payoff at 0x10071b400>,<function randomshock at 0x10071bae8>,<function softmax_strategy at 0x10071bd08>,<function belief_with_latency_and_memory at 0x10071b9d8>,0.32,1,0,0,500,15.61,0.3445502400318104,0.12659012472847564,0.7412566391706136
